Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall forhåndsstemmer;Antall valgtingstemmer;Antall stemmer totalt;Endring % siste tilsvarende valg;Endring % siste ekvivalente valg;Antall mandater;Antall utjevningsmandater;
11;Rogaland;1120;Klepp;;;FNB;Folkeaksjonen Nei til mer bompenger;0,10696;13559;8;3;11;0,10696;-5,71957;
11;Rogaland;1120;Klepp;;;HELSE;Helsepartiet;0,10696;13559;5;6;11;-0,10913;0,10696;
11;Rogaland;1120;Klepp;;;INP;Industri- og Næringspartiet;0,4084;13559;23;19;42;0,4084;0,4084;
11;Rogaland;1120;Klepp;;;KRISTNE;Partiet De Kristne;0,58343;13559;33;27;60;-0,19252;-0,34352;
11;Rogaland;1120;Klepp;;;LIBS;Liberalistene;0,13613;13559;4;10;14;-0,17818;-0,17285;
11;Rogaland;1120;Klepp;;;PIR;Piratpartiet;0,05834;13559;3;3;6;-0,08899;0,05834;
11;Rogaland;1120;Klepp;;;PP;Pensjonistpartiet;0,35978;13559;28;9;37;0,00618;-0,34646;
11;Rogaland;1120;Klepp;;;PS;Partiet Sentrum;0,35006;13559;20;16;36;0,35006;0,35006;
11;Rogaland;1120;Klepp;;;BLANKE;Blanke;0,66122;13559;32;36;68;0,11118;-1,1706;
11;Rogaland;1121;Time;;;A;Arbeiderpartiet;19,76127;13534;1098;988;2086;0,303;2,53639;
11;Rogaland;1121;Time;;;SV;SV - Sosialistisk Venstreparti;5,56082;13534;361;226;587;1,84719;1,41771;
11;Rogaland;1121;Time;;;RØDT;Rødt;2,06518;13534;121;97;218;1,51962;0,89075;
11;Rogaland;1121;Time;;;SP;Senterpartiet;15,37514;13534;719;904;1623;4,01412;-1,01242;
11;Rogaland;1121;Time;;;KRF;Kristelig Folkeparti;10,68587;13534;636;492;1128;-0,84744;-0,49291;
11;Rogaland;1121;Time;;;MDG;Miljøpartiet De Grønne;1,61993;13534;113;58;171;-1,13658;-2,67541;
11;Rogaland;1121;Time;;;V;Venstre;2,49147;13534;143;120;263;-0,06404;-0,78169;
11;Rogaland;1121;Time;;;H;Høyre;23,27586;13534;1344;1113;2457;-4,49022;-1,77851;
11;Rogaland;1121;Time;;;FRP;Fremskrittspartiet;15,91512;13534;752;928;1680;-2,34675;4,87771;
11;Rogaland;1121;Time;;;AAN;Alliansen - Alternativ for Norge;0,06631;13534;3;4;7;0,06631;0,06631;
11;Rogaland;1121;Time;;;DEMN;Demokratene;0,8526;13534;57;33;90;0,77603;0,59161;
11;Rogaland;1121;Time;;;FNB;Folkeaksjonen Nei til mer bompenger;0,08526;13534;3;6;9;0,08526;-3,43801;
11;Rogaland;1121;Time;;;HELSE;Helsepartiet;0,15157;13534;9;7;16;-0,02071;0,15157;
11;Rogaland;1121;Time;;;INP;Industri- og Næringspartiet;0,39788;13534;23;19;42;0,39788;0,39788;
11;Rogaland;1121;Time;;;KRISTNE;Partiet De Kristne;0,73892;13534;45;33;78;-0,09378;-0,54425;
11;Rogaland;1121;Time;;;LIBS;Liberalistene;0,27473;13534;13;16;29;-0,04112;-0,11675;
11;Rogaland;1121;Time;;;PIR;Piratpartiet;0,05684;13534;2;4;6;-0,19201;0,05684;
11;Rogaland;1121;Time;;;PP;Pensjonistpartiet;0,36946;13534;26;13;39;0,13018;-0,25038;
11;Rogaland;1121;Time;;;PS;Partiet Sentrum;0,25578;13534;14;13;27;0,25578;0,25578;
11;Rogaland;1121;Time;;;BLANKE;Blanke;0,7105;13534;24;51;75;0,11708;-0,79016;
11;Rogaland;1122;Gjesdal;;;A;Arbeiderpartiet;22,40984;8056;817;550;1367;0,46417;-6,34373;
